year,month,year_month,airport,residence_country,traveller_type,counts
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",New Zealand,Excursionists (same-day),89
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",New Zealand,Tourists (overnight),2160
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",New Zealand,Visitors,2249
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Nigeria,Excursionists (same-day),3
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Nigeria,Tourists (overnight),151
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Nigeria,Visitors,154
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","Non-resident visitors entering Canada, air",Excursionists (same-day),3235
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","Non-resident visitors entering Canada, air",Tourists (overnight),201047
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","Non-resident visitors entering Canada, air",Visitors,204282
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Norway,Excursionists (same-day),4
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Norway,Tourists (overnight),530
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Norway,Visitors,534
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Oceania,Excursionists (same-day),294
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Oceania,Tourists (overnight),14341
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Oceania,Visitors,14635
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Oceania - other countries,Excursionists (same-day),1
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Oceania - other countries,Tourists (overnight),78
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Oceania - other countries,Visitors,79
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Pakistan,Tourists (overnight),142
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Pakistan,Visitors,142
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Peru,Tourists (overnight),131
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Peru,Visitors,131
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Philippines,Excursionists (same-day),18
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Philippines,Tourists (overnight),2548
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Philippines,Visitors,2566
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Poland,Excursionists (same-day),2
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Poland,Tourists (overnight),472
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Poland,Visitors,474
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Portugal,Excursionists (same-day),5
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Portugal,Tourists (overnight),83
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Portugal,Visitors,88
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","Residents of countries other than the United States of America entering Canada, air",Excursionists (same-day),908
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","Residents of countries other than the United States of America entering Canada, air",Tourists (overnight),94414
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","Residents of countries other than the United States of America entering Canada, air",Visitors,95322
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Romania,Excursionists (same-day),2
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Romania,Tourists (overnight),129
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Romania,Visitors,131
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Russian Federation,Tourists (overnight),51
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Russian Federation,Visitors,51
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Saudi Arabia,Tourists (overnight),117
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Saudi Arabia,Visitors,117
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Singapore,Excursionists (same-day),4
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Singapore,Tourists (overnight),1655
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Singapore,Visitors,1659
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","South Africa, Republic of",Excursionists (same-day),1
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","South Africa, Republic of",Tourists (overnight),437
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","South Africa, Republic of",Visitors,438
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Spain,Excursionists (same-day),12
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Spain,Tourists (overnight),779
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Spain,Visitors,791
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Sweden,Excursionists (same-day),11
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Sweden,Tourists (overnight),681
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Sweden,Visitors,692
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Switzerland,Excursionists (same-day),42
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Switzerland,Tourists (overnight),1580
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Switzerland,Visitors,1622
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Taiwan,Excursionists (same-day),12
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Taiwan,Tourists (overnight),1544
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Taiwan,Visitors,1556
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Thailand,Excursionists (same-day),2
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Thailand,Tourists (overnight),530
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Thailand,Visitors,532
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Trinidad and Tobago,Tourists (overnight),14
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Trinidad and Tobago,Visitors,14
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Türkiye,Tourists (overnight),220
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Türkiye,Visitors,220
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Ukraine,Excursionists (same-day),5
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Ukraine,Tourists (overnight),236
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Ukraine,Visitors,241
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",United Arab Emirates,Excursionists (same-day),2
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",United Arab Emirates,Tourists (overnight),212
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",United Arab Emirates,Visitors,214
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",United Kingdom,Excursionists (same-day),104
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",United Kingdom,Tourists (overnight),14634
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",United Kingdom,Visitors,14738
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","United States of America residents entering Canada, air",Excursionists (same-day),2327
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","United States of America residents entering Canada, air",Tourists (overnight),106633
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia","United States of America residents entering Canada, air",Visitors,108960
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Venezuela,Tourists (overnight),15
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Venezuela,Visitors,15
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Viet Nam,Excursionists (same-day),2
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Viet Nam,Tourists (overnight),806
2022,Jun,2022-06-01,"Vancouver International Airport, British Columbia",Viet Nam,Visitors,808
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Africa,Tourists (overnight),24
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Africa,Visitors,24
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Africa - other countries,Tourists (overnight),6
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Africa - other countries,Visitors,6
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Americas, countries other than the United States of America",Tourists (overnight),65
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Americas, countries other than the United States of America",Visitors,65
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Americas, countries other than the United States of America - other countries",Tourists (overnight),20
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Americas, countries other than the United States of America - other countries",Visitors,20
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Argentina,Tourists (overnight),4
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Argentina,Visitors,4
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Asia,Tourists (overnight),46
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Asia,Visitors,46
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Asia - other countries,Tourists (overnight),3
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Asia - other countries,Visitors,3
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Australia,Tourists (overnight),10
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Australia,Visitors,10
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Austria,Tourists (overnight),1
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Austria,Visitors,1
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Belgium,Tourists (overnight),2
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Belgium,Visitors,2
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Brazil,Tourists (overnight),9
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Brazil,Visitors,9
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Canadian residents returning from countries other than the United States of America, air",Tourists (overnight),229
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Canadian residents returning from countries other than the United States of America, air",Visitors,229
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Canadian residents returning from the United States of America, air",Excursionists (same-day),25
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Canadian residents returning from the United States of America, air",Tourists (overnight),3401
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Canadian residents returning from the United States of America, air",Visitors,3426
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Canadian-resident visitors returning to Canada, air",Excursionists (same-day),25
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Canadian-resident visitors returning to Canada, air",Tourists (overnight),3630
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba","Canadian-resident visitors returning to Canada, air",Visitors,3655
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",China,Tourists (overnight),7
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",China,Visitors,7
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Colombia,Tourists (overnight),1
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Colombia,Visitors,1
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Czechia,Tourists (overnight),5
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Czechia,Visitors,5
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Denmark,Tourists (overnight),5
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Denmark,Visitors,5
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Europe,Excursionists (same-day),5
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Europe,Tourists (overnight),218
2022,Jun,2022-06-01,"Winnipeg Richardson International Airport, Manitoba",Europe,Visitors,223
